@RELATION "B3 - GGBR4"

@ATTRIBUTE cotacao1 NUMERIC
@ATTRIBUTE high1 NUMERIC
@ATTRIBUTE low1 NUMERIC
@ATTRIBUTE open1 NUMERIC
@ATTRIBUTE volume1 NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE high NUMERIC
@ATTRIBUTE low NUMERIC
@ATTRIBUTE open NUMERIC
@ATTRIBUTE volume NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
17.219,17.3048,16.7048,16.8857,92052466.8262,17.8571,17.9619,17.0571,17.2857,132199383.7876,0
17.8571,17.9619,17.0571,17.2857,132199383.7876,17.3905,18.0476,17.2476,17.7429,144538350.6411,0
17.3905,18.0476,17.2476,17.7429,144538350.6411,17.2381,17.6381,17.181,17.3905,130551163.0872,0
17.2381,17.6381,17.181,17.3905,130551163.0872,17.2667,17.5905,17.0762,17.3238,117506698.0834,0
17.2667,17.5905,17.0762,17.3238,117506698.0834,17.3429,17.5048,17.1429,17.2667,51508187.8647,0
17.3429,17.5048,17.1429,17.2667,51508187.8647,17.2095,17.2952,16.8571,17.2286,102455452.0792,0
17.2095,17.2952,16.8571,17.2286,102455452.0792,16.7619,17.3143,16.5905,17.1429,115501418.5829,0
16.7619,17.3143,16.5905,17.1429,115501418.5829,16.5048,16.8,16.3524,16.6857,73932285.021,0
16.5048,16.8,16.3524,16.6857,73932285.021,16.9714,16.9714,16.4762,16.6667,61718880.3176,0
16.9714,16.9714,16.4762,16.6667,61718880.3176,17.2667,17.2667,16.8095,17.1429,89808217.8256,0
17.2667,17.2667,16.8095,17.1429,89808217.8256,17.419,17.4762,17.1619,17.3714,41276651.8617,0
17.419,17.4762,17.1619,17.3714,41276651.8617,17.9524,17.9524,17.3143,17.4095,97901496.0279,0
17.9524,17.9524,17.3143,17.4095,97901496.0279,17.6,17.8952,17.4857,17.8571,65052910.6685,0
17.6,17.8952,17.4857,17.8571,65052910.6685,17.2381,17.9333,17.2381,17.5524,78241746.4723,0
17.2381,17.9333,17.2381,17.5524,78241746.4723,17.581,17.581,17.0,17.0,86210126.1245,0
17.581,17.581,17.0,17.0,86210126.1245,17.6571,17.8,17.3524,17.7143,128895203.8867,0
17.6571,17.8,17.3524,17.7143,128895203.8867,16.8762,17.7905,16.8762,17.7524,204234224.3081,0
16.8762,17.7905,16.8762,17.7524,204234224.3081,16.8762,17.2286,16.7143,17.1048,124620768.3355,0
16.8762,17.2286,16.7143,17.1048,124620768.3355,16.7714,17.1333,16.7524,16.9143,99817867.8284,0
16.7714,17.1333,16.7524,16.9143,99817867.8284,17.1524,17.2,16.7619,16.9524,96550399.0775,0
17.1524,17.2,16.7619,16.9524,96550399.0775,17.0286,17.219,16.9143,17.0857,97924172.8779,0
17.0286,17.219,16.9143,17.0857,97924172.8779,17.5238,17.6476,17.0095,17.0952,121390588.2345,0
