@RELATION "B3 - CPFE3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
18.9544,3.755,23578.0023,0.1981,18.7858,18.9323,3.7507,23550.5647,0.1981,18.7639,18.8882,3.7419,23495.6896,0.1981,18.7202,18.2044,3.6065,22645.1255,0.1981,18.0425,18.8955,3.7434,23504.8355,0.1981,18.7275,24.2952,0
18.8955,3.7434,23504.8355,0.1981,18.7275,18.9544,3.755,23578.0023,0.1981,18.7858,18.9323,3.7507,23550.5647,0.1981,18.7639,18.8882,3.7419,23495.6896,0.1981,18.7202,19.0573,3.7754,23706.0442,0.1981,18.8878,24.5032,0
19.0573,3.7754,23706.0442,0.1981,18.8878,18.8955,3.7434,23504.8355,0.1981,18.7275,18.9544,3.755,23578.0023,0.1981,18.7858,18.9323,3.7507,23550.5647,0.1981,18.7639,18.9102,3.7463,23523.1272,0.1981,18.742,24.3141,0
18.9102,3.7463,23523.1272,0.1981,18.742,19.0573,3.7754,23706.0442,0.1981,18.8878,18.8955,3.7434,23504.8355,0.1981,18.7275,18.9544,3.755,23578.0023,0.1981,18.7858,19.072,3.7783,23724.3359,0.1981,18.9023,24.5221,0
19.072,3.7783,23724.3359,0.1981,18.9023,18.9102,3.7463,23523.1272,0.1981,18.742,19.0573,3.7754,23706.0442,0.1981,18.8878,18.8955,3.7434,23504.8355,0.1981,18.7275,18.6308,3.6909,23175.5848,0.1981,18.4651,23.9549,0
18.6308,3.6909,23175.5848,0.1981,18.4651,19.072,3.7783,23724.3359,0.1981,18.9023,18.9102,3.7463,23523.1272,0.1981,18.742,19.0573,3.7754,23706.0442,0.1981,18.8878,18.3073,3.6269,22773.1674,0.1981,18.1445,23.5389,0
18.3073,3.6269,22773.1674,0.1981,18.1445,18.6308,3.6909,23175.5848,0.1981,18.4651,19.072,3.7783,23724.3359,0.1981,18.9023,18.9102,3.7463,23523.1272,0.1981,18.742,18.3441,3.6341,22818.8967,0.1981,18.1809,23.5862,0
18.3441,3.6341,22818.8967,0.1981,18.1809,18.3073,3.6269,22773.1674,0.1981,18.1445,18.6308,3.6909,23175.5848,0.1981,18.4651,19.072,3.7783,23724.3359,0.1981,18.9023,18.447,3.6545,22946.9386,0.1981,18.283,23.7185,0
18.447,3.6545,22946.9386,0.1981,18.283,18.3441,3.6341,22818.8967,0.1981,18.1809,18.3073,3.6269,22773.1674,0.1981,18.1445,18.6308,3.6909,23175.5848,0.1981,18.4651,18.697,3.7041,23257.8975,0.1981,18.5307,24.04,0
18.697,3.7041,23257.8975,0.1981,18.5307,18.447,3.6545,22946.9386,0.1981,18.283,18.3441,3.6341,22818.8967,0.1981,18.1809,18.3073,3.6269,22773.1674,0.1981,18.1445,18.7117,3.707,23276.1892,0.1981,18.5453,24.0589,0
