@RELATION "B3 - ODPV3"

@ATTRIBUTE cotacao1 NUMERIC
@ATTRIBUTE high1 NUMERIC
@ATTRIBUTE low1 NUMERIC
@ATTRIBUTE open1 NUMERIC
@ATTRIBUTE volume1 NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE high NUMERIC
@ATTRIBUTE low NUMERIC
@ATTRIBUTE open NUMERIC
@ATTRIBUTE volume NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
10.262,10.449,10.2433,10.449,6492854.7152,10.1873,10.3462,10.1218,10.2807,10520692.1472,0
10.1873,10.3462,10.1218,10.2807,10520692.1472,10.1873,10.3088,10.0564,10.1873,12086552.061,0
10.1873,10.3088,10.0564,10.1873,12086552.061,10.0938,10.4583,10.0471,10.4583,11207839.5457,0
10.0938,10.4583,10.0471,10.4583,11207839.5457,10.262,10.2994,10.0938,10.1125,12357013.0442,0
10.262,10.2994,10.0938,10.1125,12357013.0442,10.505,10.5518,10.1592,10.1873,11769038.3821,0
10.505,10.5518,10.1592,10.1873,11769038.3821,10.2807,10.5237,10.2807,10.477,5518338.7772,0
10.2807,10.5237,10.2807,10.477,5518338.7772,10.4303,10.449,10.2714,10.2807,12297893.3051,0
10.4303,10.449,10.2714,10.2807,12297893.3051,10.4677,10.5611,10.3742,10.4022,3209225.8119,0
10.4677,10.5611,10.3742,10.4022,3209225.8119,10.4677,10.5237,10.2714,10.4303,11326132.522,0
10.4677,10.5237,10.2714,10.4303,11326132.522,10.2527,10.5144,10.2527,10.505,11278065.5013,0
10.2527,10.5144,10.2527,10.505,11278065.5013,10.4677,10.505,10.1125,10.2527,21669726.5229,0
10.4677,10.505,10.1125,10.2527,21669726.5229,9.963,10.4677,9.963,10.4116,33163877.4846,0
9.963,10.4677,9.963,10.4116,33163877.4846,9.8602,10.206,9.8602,10.0003,24336009.2081,0
9.8602,10.206,9.8602,10.0003,24336009.2081,10.0938,10.206,9.8041,9.8602,17933457.2355,0
10.0938,10.206,9.8041,9.8602,17933457.2355,10.019,10.2714,9.8975,10.2714,15068456.7304,0
10.019,10.2714,9.8975,10.2714,15068456.7304,10.0938,10.1499,9.991,10.0564,16583742.7,0
10.0938,10.1499,9.991,10.0564,16583742.7,10.1966,10.3368,9.963,10.0564,12482954.1165,0
10.1966,10.3368,9.963,10.0564,12482954.1165,10.2807,10.2807,10.019,10.1405,12735119.8013,0
10.2807,10.2807,10.019,10.1405,12735119.8013,10.1686,10.2433,10.1125,10.234,2372096.3411,0
